200
9 4 18 7
6 12 20 9
8 12 20 8
1 20 30 4
9 23 35 0
4 35 39 5
6 39 49 7
1 43 49 0
2 42 52 0
9 44 62 6
9 59 72 6
3 64 75 4
3 71 76 8
5 67 74 4
5 71 83 5
8 79 93 8
8 86 100 1
3 92 99 4
6 101 108 8
3 109 118 7
8 111 126 6
9 120 136 2
5 120 125 4
3 130 137 0
6 129 144 9
3 136 139 0
8 137 151 8
6 146 153 8
6 160 171 0
8 157 169 0
5 171 184 8
4 173 185 9
7 176 192 3
3 185 190 6
2 189 193 8
9 192 207 5
8 199 209 9
3 209 219 8
5 206 211 4
7 218 228 6
1 222 229 6
3 219 228 3
8 226 234 6
9 236 254 2
7 243 258 5
4 254 265 9
4 256 263 0
6 257 272 8
4 263 269 4
6 268 278 5
6 278 286 6
9 279 295 5
8 286 297 7
6 295 308 5
8 301 317 8
5 310 316 8
1 317 321 0
1 318 322 9
5 320 331 2
7 319 326 1
1 330 333 1
7 330 343 7
3 339 342 6
6 339 345 6
6 352 367 0
9 358 370 2
7 366 382 4
2 372 382 1
6 373 386 9
2 380 382 1
8 380 390 6
8 390 407 4
1 399 405 1
4 392 400 6
7 405 412 4
2 410 412 9
1 410 420 8
2 414 417 5
5 413 423 0
5 417 426 3
7 425 437 4
2 432 436 6
5 428 440 7
8 434 447 4
2 448 457 9
6 444 458 3
5 456 464 7
6 454 467 3
4 464 474 7
8 465 474 0
4 479 483 4
4 480 486 1
8 482 496 2
5 489 496 3
7 501 515 5
3 503 515 0
2 504 509 7
6 505 512 3
7 517 533 1
4 526 531 9
9 530 542 1
2 538 547 7
3 539 544 2
9 535 550 7
3 547 558 0
5 554 563 7
1 555 557 0
6 560 575 5
1 560 567 3
1 566 571 8
8 570 584 2
2 571 578 0
7 579 591 8
9 587 597 4
8 588 603 8
5 598 610 7
7 606 622 1
3 613 624 6
1 617 620 6
4 618 630 8
9 621 630 0
1 633 635 5
9 626 644 2
5 634 646 1
3 648 660 2
8 647 658 3
9 654 666 6
3 663 666 5
7 666 673 5
2 671 678 9
9 672 690 6
2 680 688 8
1 686 687 2
9 685 702 4
6 695 706 6
6 698 709 3
4 707 720 1
3 709 719 0
1 712 716 0
2 713 716 0
2 720 722 9
3 719 724 5
7 722 738 8
9 735 753 9
2 740 745 1
3 741 744 7
6 749 760 4
3 750 753 7
9 758 775 1
4 763 768 2
7 763 771 6
3 770 773 0
2 781 789 7
8 781 792 4
7 789 796 7
8 790 804 8
9 801 810 4
7 810 822 9
4 815 823 2
6 819 829 6
5 827 832 1
1 833 836 2
9 829 841 5
6 840 850 7
8 847 861 8
1 861 862 1
5 855 867 5
7 866 873 3
2 865 869 5
3 874 877 6
6 870 877 1
6 881 887 6
5 887 893 4
7 889 900 8
3 900 905 7
8 903 913 9
5 912 922 3
2 912 917 7
6 919 928 9
7 922 937 1
5 934 944 4
5 936 949 0
3 939 950 2
5 940 946 6
4 945 954 4
8 950 965 3
4 956 964 0
1 960 967 0
5 966 974 2
1 968 978 7
6 968 982 3
3 978 983 5
4 979 985 9
2 985 992 6
7 990 998 5
7 993 1007 7
7 1004 1018 5
1 1003 1011 7
8 1010 1024 3
7 1017 1033 2
